,Name,Rating,Reviews,Review_num
10,The Anza Club,4.4,"[{'author_name': 'Oktay Algun', 'author_url': 'https://www.google.com/maps/contrib/117019184830791327199/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh9ImnSGg-g0v95sitTdQtgJQugGLc3hQ2Cuo2ojrU=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '5 months ago', 'text': 'I love this place. Great staff, nice and warm lounge. And a perfect venue for darts.', 'time': 1605333726}, {'author_name': 'W T', 'author_url': 'https://www.google.com/maps/contrib/116814002347040377208/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhWRyj4WfdYXFAFA-bXzf4JIoKali-RoJpoSIq2cg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': '5 months ago', 'text': 'Members only establishment so not for all unless you support them with buying a membership. Darts, 8ball and nice beer selection. I like the joint!', 'time': 1605834000}, {'author_name': 'Phillip Whyte', 'author_url': 'https://www.google.com/maps/contrib/107250182175189543488/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gj194EJ1Ti4vIgo2CFyL6ZzGM0EFAyk0Hva28r4rug=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'A classic. An an Aussie was surprised most there were locals but appreciated the beer and company anyway.', 'time': 1590898020}, {'author_name': 'A M', 'author_url': 'https://www.google.com/maps/contrib/110281015332063915844/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzFbzBrFIXN4Fkfv_mdFYM8cXyWk0ZwPWFWbH--=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '12 months ago', 'text': 'Fantastic bar. Pool and darts, couches and cheap beer. What else could you ask for?', 'time': 1589612066}, {'author_name': 'mama sio', 'author_url': 'https://www.google.com/maps/contrib/115958160571149308322/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gj4P8Ma4-lKMlGkm6v4mjtZr8M6lTliow1MVkEnR6Q=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'a year ago', 'text': ""One of my go-to places for small events. Alternate Wednesday's are nautilus nights downstairs. A few amazing DJs and a small but very welcoming crowd drinking, playing pool, and dancing. Check it out."", 'time': 1582654774}]",5
11,Architectural Institute of British Columbia,4.6,"[{'author_name': 'Harwood', 'author_url': 'https://www.google.com/maps/contrib/115424133303701639940/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJx8m3wOSftZzyaHR3765T4A6miesgcNi-ZqeOvx=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'We attended a great walking tour of chinatown a couple weeks ago. Highly recommended.', 'time': 1568772778}, {'author_name': 'J Tsang', 'author_url': 'https://www.google.com/maps/contrib/107775659641344458387/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gg8aftLAIQsWD6zpC4gqwyEpaLR45_8qTmb-48Zbg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': '4 years ago', 'text': 'Fabulous tours, did 2 with them.  Both excellent, learn so much, very enjoyable.  Will do more next year, please keep this going for the sake of culture, history, and Vancouver.', 'time': 1475963739}, {'author_name': 'Daniel Jung', 'author_url': 'https://www.google.com/maps/contrib/102023141405685343338/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjiHwJuFN9ZZDhjIbAhxIxStspoMaw2DYkQj6gX=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': '7 months ago', 'text': 'Fascinating', 'time': 1601920201}, {'author_name': 'Heqing Jian', 'author_url': 'https://www.google.com/maps/contrib/115969158664214576986/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GinteeTkbBszs4srleR23xZSyOpFQI9vXy1mWNubUw=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '4 years ago', 'text': 'Nice place to go. Learnt something regarding the architecture', 'time': 1491384606}, {'author_name': 'Hugo Lagos', 'author_url': 'https://www.google.com/maps/contrib/111516394162779701380/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgrosUd2ivhsi0-0CYym3IdMKnnjX4xl4QpCP2x=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': '5 years ago', 'text': 'Interesting features', 'time': 1462910077}]",5
12,Archives of Anglican Provincial Synod of British Columbia and of the Diocese of New Westminster,no data,0,0
13,Art Beatus Consultancy Ltd,no data,0,0
14,"Newmont Stage at the BMO Theatre Centre, Arts Club Theatre Company",4.5,"[{'author_name': 'More Memorable Events', 'author_url': 'https://www.google.com/maps/contrib/110269536417605238773/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhK_WicIwnmthlVqCMsljy3PEyx6YKGK2tb0w08vUE=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Went to the Arts Club Season Sneak Peek event. Got an excellent back stage tour of the facilities.  The place was amazing. The costume area was very interesting as was the rehearsal space. The most interesting was the actual theatre performing space. They explained about the modern LED lighting system, the acoustics and the neat seating and staging set up where seats and stage can be changed and moved around completely to enhance the experience of the audience depending on the production.  Looking forward to seeing more shows here.', 'time': 1578267651}, {'author_name': 'Helen Eng', 'author_url': 'https://www.google.com/maps/contrib/118149144479399657308/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJy-JxdDO2wSpqJSNnXuxDTPPznVg9p_j9unZYI6=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': 'a year ago', 'text': 'Close intimate theatre. No bad seat in the house. Variety of excellent productions so far.', 'time': 1583092421}, {'author_name': 'Sky Agent', 'author_url': 'https://www.google.com/maps/contrib/113153918870184495475/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gg50if8-hKaSM8EtcOG58kg0olAXDyM2B5iKqFMUg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Beautiful classic theatre venue!  Amazing performance of Sound of Music.  Great local talent.', 'time': 1578583319}, {'author_name': 'Harold Rose', 'author_url': 'https://www.google.com/maps/contrib/104773072878881499843/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjQ2jVKfE_ny_besawpdlcJ2CxIH4JsmFOV427bEw=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'This theatre is a new, small and cozy venue without a bad seat in the house. It is permissible to bring your drinks from the lobby bar to your seats in the theater.', 'time': 1576601651}, {'author_name': 'CJ Walker', 'author_url': 'https://www.google.com/maps/contrib/104492980808530673349/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJwjv7d8i1MJYUMG7H6hXSisBugsce0IBDOfqtxx=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '3 months ago', 'text': ""It's a theater alright!"", 'time': 1610710864}]",5
15,The Art Emporium,5,"[{'author_name': 'Maria Rodrigues', 'author_url': 'https://www.google.com/maps/contrib/114633697800393545465/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgPUGpA63GhZPmbzTLKjZbA637OOFjv5l6q05bn=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '6 years ago', 'text': '', 'time': 1423100058}, {'author_name': 'Nicole Denis', 'author_url': 'https://www.google.com/maps/contrib/102020431025306878436/reviews', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzs0xk5C3FHQJZBoHiqiiLjqn-pgAeA9yHJIznI=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '3 years ago', 'text': '', 'time': 1503523103}]",2
16,Art Works,no data,0,0
17,Saatchi Art,3.2,"[{'author_name': 'UnSung Studio', 'author_url': 'https://www.google.com/maps/contrib/102620874320669539246/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GiowtGtx4VWWzyJoLwuWtlVnIr34J_ppbsI2ykskg8=s128-c0x00000000-cc-rp-mo', 'rating': 2, 'relative_time_description': 'a month ago', 'text': ""I had hopes, but am noticing a disappointing pattern, (and seeing it reflected in other reviews). I've had a number of technical issues with the site, such as being unable to update my profile, paintings or information or finding it exceedingly difficult to adjust certain simple pieces of information. Customer service took days to respond to my inquiry. When they did respond, the information was unhelpful, it appeared they had not read my email. I re-phrased my question and sent it (twice now)...no response. This feels like another mass-marketplace that gobbles up profits at the expense of the artists."", 'time': 1618259688}, {'author_name': 'Toto 17', 'author_url': 'https://www.google.com/maps/contrib/106272697530941824431/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJyc7hD3MP2yY8Tz-n-MMlwLs3ERauwYJ_1QM8BF=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '4 months ago', 'text': 'The best marketplace for art. Never had problems.', 'time': 1610300428}, {'author_name': 'Mary Rhodes', 'author_url': 'https://www.google.com/maps/contrib/113893962874783779312/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJz6pa_MEtbSWGVZEalCPz8uWwqeC0u7_tPM0MA=s128-c0x00000000-cc-rp-mo', 'rating': 1, 'relative_time_description': '8 months ago', 'text': ""I bought my first painting from Saatchi. When I received it I decided it would not work so I began trying to contact support, per their suggestion in their return policy, but never got a response for days, on the 7th day actually, which is the time frame they give you to make up your mind. It was very stressful and now I finally heard from someone but the same thing is happening again and they aren't responding to tell me how I send it back. Supposedly 3 days after the 7th you must return painting or you have to keep it and now I am running out of time. If this is how they do business I won't buy another painting from them, even though I have one on my radar to purchase."", 'time': 1598369753}, {'author_name': 'Vladimir Kabelik', 'author_url': 'https://www.google.com/maps/contrib/105466668201301493826/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgdMobTbf5IbMtLpRQY85AMwNKHvF3vzp6NdUcT=s128-c0x00000000-cc-rp-mo', 'rating': 1, 'relative_time_description': '7 months ago', 'text': ""I'm an artist and one of my photos has been labeled as sold. When I called or e-mailed to get more info nobody responded. Today, more that one week after my initial contact and out of frustration, I called the buyers' line instead -- and got a live agent immediately. I found it very disappointing..."", 'time': 1601315182}, {'author_name': 'Sharon Blackwell', 'author_url': 'https://www.google.com/maps/contrib/117650016352818555700/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhzbFnxklAbkDPbhWEaA9DX1E0GXTybB1lEHU5fnw=s128-c0x00000000-cc-rp-mo', 'rating': 3, 'relative_time_description': '10 months ago', 'text': 'does anyone have their phone number? The number I found on google is disconnected.I have tried to change my phone number on the site but it wont work. I emailed them and no one emailed me back.,', 'time': 1593893245}]",5
18,Caetani Cultural Centre,4.6,"[{'author_name': 'Ela Mukherjee', 'author_url': 'https://www.google.com/maps/contrib/110417896085596808398/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gg1NjHiRIGtcAX-uQTCNX56hqWAJ1zXk9j2mirbFQ=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'I was a resident artist at CCC for three months. It was an amazing experience. People at the center are very warm hospitable.', 'time': 1592336307}, {'author_name': 'Noah MacLeod', 'author_url': 'https://www.google.com/maps/contrib/117626091170004517659/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gi1PQZjnadjxIMEOzUMBL10LrSXHAoCd1M494FsXnU=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': '2 years ago', 'text': ""Cartani is one of the hi sorry for art in Vernon. They often host events for local talents and bands through no nap records which is awesome, and through cultural fundraisers they have been able to contribute to the arts in Vernon. With a rich history and story to tell, Caetani Center is something very important. There are definitely some ways it can improve and I hope that it's managers can only make it better in the coming years. Definitely worth a visit."", 'time': 1539197205}, {'author_name': 'Chris Brown', 'author_url': 'https://www.google.com/maps/contrib/112600656305823735034/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh7n4YK9a-K3urHfs3UsAGg31mTXR7SzjpZjFI_Vw=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '3 years ago', 'text': 'We visited this cultural center for a jazz concert by one of the artists in residence.  Very nice surroundings for this intimate, outdoor concert. Refreshments were available.  Keep abreast of the concert offerings. They have plans to develop a museum component and they have a new conference building. There is an interesting back story behind the philanthropist that donated this residence.  Quaint, natural  surroundings include the historical mansion. The staff were nice, and passionate about their vision.', 'time': 1501614591}, {'author_name': 'Judy Mathews', 'author_url': 'https://www.google.com/maps/contrib/118126472393210875645/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJzpbSXpJBiqn94e6dXzkwBBMY_zbaYjLeqMz9iR=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '2 years ago', 'text': 'Googled things to see in Vernon, came across the Caetani. This place was not yet open, however Susan was very kind to allow myself and sister inside for a quick peek. She was very informative about the house and the plans for development in a historical place about the daughters life in this house. I highly recommend to make this a point of interest if you plan a trip to Vernon BC.  Thank you Susan for all the great information.', 'time': 1541618406}, {'author_name': 'Lindsay Wagensveld', 'author_url': 'https://www.google.com/maps/contrib/116344053138114962017/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhnKyDsD_8HrDXHu36pHQbDHGIYXNwdYPn8_VQilrk=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': '3 years ago', 'text': ""Hello, I've no idea how I left a one star rating and I'm terribly sorry for it! I must have hit something by mistake. My daughter took part in a three day drama camp this summer and loved it. She can't wait to come back and we were very pleased with the teacher, Amelia, who was wonderful. Again, definitely didn't intend to leave a one star rating. I'm also hoping to attend some writing events in the near future."", 'time': 1502838720}]",5
19,Boro Art Supply,4.8,"[{'author_name': 'Vinny vinson', 'author_url': 'https://www.google.com/maps/contrib/117612491505956991838/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjRI2o9BbYCso4Zc3N1Hlkxb7Ka69AK5t2d1x4t8w=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a month ago', 'text': 'These are my go to guys for glass supplies. The store has an epic selection of boro color. Staff is helpful with shipping etc.', 'time': 1616348111}, {'author_name': 'Krystal Ruffin', 'author_url': 'https://www.google.com/maps/contrib/116514401540884750285/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJy1irr38GvwoiEdeC_x8W6Jk--XeOeCe2xTifY_=s128-c0x00000000-cc-rp-mo', 'rating': 2, 'relative_time_description': '5 months ago', 'text': ""The first time I went there I was highly impressed. And was excited to start glass blowing. Just tried to go back and now they only serve to businesses. But that isn't advertised untill your at the front door after a fifty mile drive. I'm hurt because it effects my ability to practice my hobby."", 'time': 1606346467}, {'author_name': 'chase winkler', 'author_url': 'https://www.google.com/maps/contrib/101830033394096706599/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJyXt-CDMrnPXDGsGYVuKpXE-rB7Ed_xKNFZbteQ=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '11 months ago', 'text': 'I love this place! Very friendly people with lots of glass knowledge! I highly recommend to any glassblower!', 'time': 1591062914}, {'author_name': 'Sage Barnard-Davidson', 'author_url': 'https://www.google.com/maps/contrib/108881101979953379010/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgNx6nRERMnBhUxZau5zxX0QOYjgUrOhHSoLsygMA=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '8 months ago', 'text': 'Stocked up with a wide range of tools and glass supplies. Amazing and friendly customer service.', 'time': 1599251659}, {'author_name': 'Jen Rein', 'author_url': 'https://www.google.com/maps/contrib/100716323753575083860/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhooGam3aV3-HptF1Z_wXRBO3JjyL76kdnWqfVXbQ=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'a year ago', 'text': ""What an unexpectedly amazing experience! I am a newbie. Went in to meet Leah, who was so knowledgeable, patient and inspiring (seriously, she made the trip). She answered questions, pointed me to product, I never felt pressures to buy, and spent more for it. Thank you to Boro Art Supply for great products, thank you to Leah for all you bring to the art community. I can't wait to come back!"", 'time': 1565051822}]",5
20,Rotary Centre for the Arts,4.4,"[{'author_name': 'Greta Reid', 'author_url': 'https://www.google.com/maps/contrib/113897161162840936052/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgaaqkyYGSByHVkR65cLmUyyqKq76hvDnJZE9PaRQ=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': '3 months ago', 'text': ""The RCA is a special community resource!\n\nIt's a must check out ~ In-person and virtual programs available for all ages.\n\nYouth & Adult Art Programs, Pro D Days, Art Camps for kids - Spring 2021 & Summer. Free Virtual Art Talks, Social Clubs, you can rent documentaries from the Virtual Cinema House.\n\nCurated Galleria space accompanied by The Alternator: centre for contemporary art, free galleries worth visiting/donations accepted.\n\nDon't forget your mask! 😍✌️"", 'time': 1611355094}, {'author_name': 'UnstableReactor', 'author_url': 'https://www.google.com/maps/contrib/101406627766083823080/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GhnCGITpmma2AyThkGH29g7gcQtVNMMVinaYFxn8w=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '3 months ago', 'text': 'A great spot to experience local artwork and art events as a young adult- also has great opportunities for emerging artists and local creatives!', 'time': 1611614198}, {'author_name': 'James Bryant', 'author_url': 'https://www.google.com/maps/contrib/114024608996833135619/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxd9GnoEfiIQ5O2xoOsC9v30vh-g8t81bNZzuDh=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': '5 months ago', 'text': ""Love the place! I hope more people know about this place. Can't wait for their programs and shows to resume post-pandemic."", 'time': 1607734351}, {'author_name': 'Cocoa Lee', 'author_url': 'https://www.google.com/maps/contrib/113473579151680078583/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ggy_ubwZjHC5-M5ZoT26_FyE69iS0UXyKodJ0tqBg=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 4, 'relative_time_description': '3 months ago', 'text': 'Drumming was refreshing.', 'time': 1611204937}, {'author_name': 'Andrew Deans', 'author_url': 'https://www.google.com/maps/contrib/104102841244630894411/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GgEplWl7s_N1Y-arJIuitUbXllLPCYQEwCbQ5svgw=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': '3 years ago', 'text': 'I go there just got the RCA Bistro! Great Vegan options, and lots of local fresh choices! And a beautiful quiet spot to relax over lunch/coffee! Nice open space, and always lots of activities/shows/displays happening for the young and old alike!', 'time': 1517873240}]",5
21,"Granville Island Stage, Arts Club Theatre Company",4.5,"[{'author_name': 'Natasha G. Laine', 'author_url': 'https://www.google.com/maps/contrib/117553865202289967542/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxjUc6uJORDjWl1-vNQvKQDWxtHK9CRQ7rhfGt3=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': '5 months ago', 'text': 'The creativity and professionalism of the staff here is great.  I only wish it was easier to find parking here.', 'time': 1606529335}, {'author_name': 'Daniel Grafu', 'author_url': 'https://www.google.com/maps/contrib/101956714356595618245/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxQ2Qnd5j01YqUCY6BTNEt9ZFHEKdRdZMEO9rHh=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 1, 'relative_time_description': 'a year ago', 'text': 'Their zero tolerance to having a child ""whisper"" during performance and asked to leave along with my child was extremely disappointing.. . There were times during show when people made all kind of noises and sounds and that was acceptable!?\nI would never go there again!\nSad to see that instead of encouraging families to attend their extremely strict ""policy"" would definitely limit on who goes there. A waiste of my time and money, since there was no refund!', 'time': 1578190649}, {'author_name': 'Dan Davies', 'author_url': 'https://www.google.com/maps/contrib/116241456678010950874/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ghn_4EeBKa6Du8noh4B-ehQmBo9yyUaH-kp1JndL3k=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Great plays in a beautiful venue! We have not been to one of their plays for several years, and it was every bit as good as we remembered!\nThe theatre is well laid out and comfortable, and the lounge is casual with great views. Definitely go again!', 'time': 1569888703}, {'author_name': 'Miriam MacLeod (Mimi)', 'author_url': 'https://www.google.com/maps/contrib/106720535941748296315/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjDd_FBknlCJxSqLKPv2DfCfUa-oh473T60wplX=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'a year ago', 'text': ""Mom's the Word: Nest Half Empty was wonderful. I laughed and cried. Great acting, super lines, and a very creative set. The seats were very comfortable. The upstairs bar was very attractive. Prices were what I expected.  Pre-orderings for intermission is a nice service. Enthusiastic box office person sold me to go to the show. Glad I did."", 'time': 1562605298}, {'author_name': 'Peter Gordon', 'author_url': 'https://www.google.com/maps/contrib/118351741164666336399/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh0908GmJYQdxigHMP__S0TZQrdpwDhRiv_PfFrDA=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a month ago', 'text': 'Great performance hall', 'time': 1618196554}]",5
22,"Granville Island Stage, Arts Club Theatre Company",4.5,"[{'author_name': 'Natasha G. Laine', 'author_url': 'https://www.google.com/maps/contrib/117553865202289967542/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxjUc6uJORDjWl1-vNQvKQDWxtHK9CRQ7rhfGt3=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': '5 months ago', 'text': 'The creativity and professionalism of the staff here is great.  I only wish it was easier to find parking here.', 'time': 1606529335}, {'author_name': 'Daniel Grafu', 'author_url': 'https://www.google.com/maps/contrib/101956714356595618245/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/AATXAJxQ2Qnd5j01YqUCY6BTNEt9ZFHEKdRdZMEO9rHh=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 1, 'relative_time_description': 'a year ago', 'text': 'Their zero tolerance to having a child ""whisper"" during performance and asked to leave along with my child was extremely disappointing.. . There were times during show when people made all kind of noises and sounds and that was acceptable!?\nI would never go there again!\nSad to see that instead of encouraging families to attend their extremely strict ""policy"" would definitely limit on who goes there. A waiste of my time and money, since there was no refund!', 'time': 1578190649}, {'author_name': 'Dan Davies', 'author_url': 'https://www.google.com/maps/contrib/116241456678010950874/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Ghn_4EeBKa6Du8noh4B-ehQmBo9yyUaH-kp1JndL3k=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Great plays in a beautiful venue! We have not been to one of their plays for several years, and it was every bit as good as we remembered!\nThe theatre is well laid out and comfortable, and the lounge is casual with great views. Definitely go again!', 'time': 1569888703}, {'author_name': 'Miriam MacLeod (Mimi)', 'author_url': 'https://www.google.com/maps/contrib/106720535941748296315/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14GjDd_FBknlCJxSqLKPv2DfCfUa-oh473T60wplX=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'a year ago', 'text': ""Mom's the Word: Nest Half Empty was wonderful. I laughed and cried. Great acting, super lines, and a very creative set. The seats were very comfortable. The upstairs bar was very attractive. Prices were what I expected.  Pre-orderings for intermission is a nice service. Enthusiastic box office person sold me to go to the show. Glad I did."", 'time': 1562605298}, {'author_name': 'Peter Gordon', 'author_url': 'https://www.google.com/maps/contrib/118351741164666336399/reviews', 'language': 'en', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/AOh14Gh0908GmJYQdxigHMP__S0TZQrdpwDhRiv_PfFrDA=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'a month ago', 'text': 'Great performance hall', 'time': 1618196554}]",5
