lat,lon,facility_type,type,name,city,id
49.2408467,-122.8750597,health,Nursing and residential care facilities,Quadling House a,Coquitlam,5915034.0
49.128771,-122.89095,health,Ambulatory health care services,Rai Medical Clinic,Delta,5915011.0
49.2238303,-122.9332908,health,Nursing and residential care facilities,Rainbow Lodge,Burnaby,5915025.0
49.1856298,-122.83813700000002,health,Nursing and residential care facilities,Rainbow Manor,Surrey,5915004.0
49.1956597,-122.4531146,health,Nursing and residential care facilities,Rainbow Ridge Special Care Home,Maple Ridge,5915075.0
49.2239136,-122.9716122,health,Nursing and residential care facilities,Randall House,Burnaby,5915025.0
49.2653533,-122.84740359999998,health,Nursing and residential care facilities,Raven House,Coquitlam,5915034.0
49.26786,-123.044,health,Nursing and residential care facilities,Renfrew Care Centre,Vancouver,5915022.0
49.254322,-123.0301071,health,Nursing and residential care facilities,Renfrew House,Vancouver,5915022.0
49.051717,-122.779794,health,Nursing and residential care facilities,Residence at Morgan Heights,Surrey,5915004.0
49.1477141,-123.107216,health,Nursing and residential care facilities,Richfield Group Home,Richmond,5915015.0
49.170249,-123.136592,health,Ambulatory health care services,Richmond Central Medical Clinic,Richmond,5915015.0
49.1689707,-123.146577,health,Hospitals,Richmond Hospital,Richmond,5915015.0
49.1492749,-123.1593858,health,Nursing and residential care facilities,Richmond House,Richmond,5915015.0
49.179216,-123.138509,health,Ambulatory health care services,Richmond in-Store Medical Clinic,Richmond,5915015.0
49.19151710000001,-123.1251463,health,Nursing and residential care facilities,Richmond Lions Manor - Bridgeport,Richmond,5915015.0
49.22004,-122.6718,health,Ambulatory health care services,Ridge Meadows Care Clinic,Pitt Meadows,5915070.0
49.2161889,-122.63008,health,Hospitals,Ridge Meadows Hospital,Maple Ridge,5915075.0
49.2117379,-122.6403965,health,Nursing and residential care facilities,River Road Residence,Maple Ridge,5915075.0
49.2508389,-122.806171,health,Hospitals,Riverview Hospital,Coquitlam,5915034.0
49.1490998,-123.1303718,health,Nursing and residential care facilities,Robinson Group Home,Richmond,5915015.0
49.278437,-123.115388,health,Ambulatory health care services,Robson Medical Centre,Vancouver,5915022.0
49.0635552,-122.8006006,health,Nursing and residential care facilities,Rosemary Heights Seniors Village,Surrey,5915004.0
49.2279271,-122.9379603,health,Nursing and residential care facilities,Rosewood,Burnaby,5915025.0
49.1551041,-123.1553156,health,Nursing and residential care facilities,Rosewood Manor,Richmond,5915015.0
49.3362883,-123.0277681,health,Nursing and residential care facilities,Ross Road Home,North Vancouver,5915046.0
49.2135328,-123.0288043,health,Nursing and residential care facilities,Royal Arch Masonic Home,Vancouver,5915022.0
49.2153153,-122.8951618,health,Nursing and residential care facilities,Royal City Manor,New Westminster,5915029.0
49.225627,-122.892883,health,Ambulatory health care services,Royal Columbia Medical Clinic,New Westminster,5915029.0
49.2264136,-122.8916374,health,Hospitals,Royal Columbian Hospital,New Westminster,5915029.0
49.124274,-122.565628,health,Nursing and residential care facilities,Ruby Willows Health Care Ltd,Langley,5915001.0
49.27979000000001,-123.105,health,Nursing and residential care facilities,s.u.c.c.e.s.s. Simon k.y. Lee Seniors Care Home,Vancouver,5915022.0
49.165841,-122.662404,health,Ambulatory health care services,Safa Medical Clinic,Langley,5915001.0
49.253089,-122.852693,health,Nursing and residential care facilities,Sakura House,Coquitlam,5915034.0
49.282434,-123.101,health,Nursing and residential care facilities,Salvation Army Harbour Light Centre,Vancouver,5915022.0
49.23394310000001,-123.0029902,health,Nursing and residential care facilities,Sardis House,Burnaby,5915025.0
49.2336902,-122.9968143,health,Nursing and residential care facilities,Sardis New Chaffey,Burnaby,5915025.0
49.26514,-123.1405,health,Ambulatory health care services,Seymour Health Centre,Vancouver,5915022.0
49.1062445,-122.7308893,health,Nursing and residential care facilities,Sharondale Lodge,Surrey,5915004.0
49.2606033,-122.7799085,health,Nursing and residential care facilities,Shaughnessy Care Centre,Port Coquitlam,5915039.0
49.2437599,-122.8877652,health,Nursing and residential care facilities,Shaw House,Coquitlam,5915034.0
49.2326234,-123.0949923,health,Nursing and residential care facilities,Shaw Place,Vancouver,5915022.0
49.2168451,-123.00558970000002,health,Nursing and residential care facilities,Shiloah,Burnaby,5915025.0
49.3187921,-122.9593032,health,Nursing and residential care facilities,Shone House,North Vancouver,5915046.0
49.2171669,-122.9932027,health,Nursing and residential care facilities,Sidley Street,Burnaby,5915025.0
49.246217,-123.067617,health,Ambulatory health care services,Simply Wellness,Vancouver,5915022.0
49.279476,-123.11935,health,Ambulatory health care services,Sina Pharmacy and Health Centre,Vancouver,5915022.0
49.27426,-122.7901,health,Ambulatory health care services,Soltani Medical Clinic,Port Coquitlam,5915039.0
49.2415748,-123.0982494,health,Nursing and residential care facilities,Sophia House,Vancouver,5915022.0
49.259225,-123.142,health,Nursing and residential care facilities,South Granville Park Lodge,Vancouver,5915022.0
49.048561,-122.783332,health,Ambulatory health care services,South Surrey Medical Clinic,Surrey,5915004.0
49.20884,-123.0993,health,Ambulatory health care services,South Vancouver Medical Clinic,Vancouver,5915022.0
49.1351705,-123.1195313,health,Nursing and residential care facilities,Southdale Manor,Richmond,5915015.0
49.26680800000001,-123.004908,health,Ambulatory health care services,Spring Medical Centre,Burnaby,5915025.0
49.25541,-123.247,health,Nursing and residential care facilities,St. John Hospice,Greater Vancouver A,5915020.0
49.2468877,-123.1227326,health,Nursing and residential care facilities,St. Jude's Anglican Home,Vancouver,5915022.0
49.243305,-123.123212,health,Nursing and residential care facilities,St. Vincent's Brock Fahrni Pavilion,Vancouver,5915022.0
49.214793,-123.1112858,health,Nursing and residential care facilities,St. Vincent's Langara,Vancouver,5915022.0
49.24689220000001,-123.0909955,health,Nursing and residential care facilities,Starburst Home Care,Vancouver,5915022.0
49.227868,-123.004463,health,Ambulatory health care services,Station Square Medical Clinic,Burnaby,5915025.0
49.0253905,-122.7789675,health,Nursing and residential care facilities,Stayte House,Surrey,5915004.0
49.132846,-123.182,health,Nursing and residential care facilities,Steveston Residence,Richmond,5915015.0
49.104505,-122.798666,health,Ambulatory health care services,Sullivan Medical Clinic,Surrey,5915004.0
49.1156408,-122.8450108,health,Nursing and residential care facilities,Suncreek Village,Surrey,5915004.0
49.0485655,-122.7977862,health,Nursing and residential care facilities,Suncrest Retirement Community,Surrey,5915004.0
49.25197429999999,-123.0482504,health,Hospitals,Sunny Hill Health Centre for Children,Vancouver,5915022.0
49.3326532,-123.0472914,health,Nursing and residential care facilities,Sunrise of Lynn Valley,North Vancouver,5915046.0
49.21957620000001,-123.1278011,health,Nursing and residential care facilities,Sunrise of Vancouver,Vancouver,5915022.0
49.274,-122.7944,health,Ambulatory health care services,Sunwood Medical Clinic,Coquitlam,5915034.0
49.1765946,-122.8417742,health,Hospitals,Surrey Memorial Hospital,Surrey,5915004.0
49.103715,-122.554986,health,Nursing and residential care facilities,Tall Timbers Residence,Langley,5915001.0
49.2442213,-123.0313165,health,Nursing and residential care facilities,Tanner House,Vancouver,5915022.0
49.20121500000001,-122.916095,health,Ambulatory health care services,Tenth Street Medicentre,New Westminster,5915029.0
49.317604,-123.058,health,Nursing and residential care facilities,the Boulevard,North Vancouver,5915051.0
49.2075008,-122.8309787,health,Nursing and residential care facilities,the Chrysalis 22,Surrey,5915004.0
49.136447,-122.655987,health,Nursing and residential care facilities,the Classic Homestead - East,Langley,5915001.0
49.136456,-122.656232,health,Nursing and residential care facilities,the Classic Homestead - West,Langley,5915001.0
49.132924,-122.701348,health,Ambulatory health care services,the Clinic at Clayton Heights,Surrey,5915004.0
49.233638,-122.995372,health,Nursing and residential care facilities,the Crossing House,Burnaby,5915025.0
49.26357700000001,-123.121538,health,Ambulatory health care services,the Doctors' Office,Vancouver,5915022.0
49.2061108,-122.8128281,health,Nursing and residential care facilities,the Ellendale Treatment Program - Liz's Place,Surrey,5915004.0
49.1317703,-122.7026815,health,Nursing and residential care facilities,the Residence at Clayton Heights,Surrey,5915004.0
49.162539,-123.1107626,health,Nursing and residential care facilities,the Richmond Bridge House,Richmond,5915015.0
49.2288744,-122.8979893,health,Nursing and residential care facilities,the Salvation Army Buchanan Lodge,New Westminster,5915029.0
49.0295667,-122.8107662,health,Nursing and residential care facilities,the Terraces at Evergreen,White Rock,5915007.0
49.0271841,-123.07016029999998,health,Nursing and residential care facilities,the Waterford,Delta,5915011.0
49.2195003,-122.5310159,health,Nursing and residential care facilities,Thornton,Maple Ridge,5915075.0
49.2503144,-123.0429307,health,Nursing and residential care facilities,Three Links Care Centre,Vancouver,5915022.0
49.2578371,-123.03837140000002,health,Nursing and residential care facilities,Tilikum House,Vancouver,5915022.0
49.236999,-123.047,health,Nursing and residential care facilities,Together We Can,Vancouver,5915022.0
49.3206867,-122.9980666,health,Nursing and residential care facilities,Trillium House,North Vancouver,5915046.0
49.16434,-122.8753,health,Ambulatory health care services,Triton Medical Clinic,Surrey,5915004.0
49.1820657,-123.1082596,health,Nursing and residential care facilities,Turning Point Recovery Society - Richmond Men's House,Richmond,5915015.0
49.2596944,-123.1138887,health,Nursing and residential care facilities,Turning Point Recovery Society - Vancouver,Vancouver,5915022.0
49.312108,-123.005,health,Nursing and residential care facilities,Turning Point Recovery Society North Shore Men's,North Vancouver,5915046.0
49.334326,-123.104,health,Nursing and residential care facilities,Turning Point Recovery Society North Shore Women's,North Vancouver,5915046.0
49.138995,-123.1593558,health,Nursing and residential care facilities,Turning Point Richmond Women's,Richmond,5915015.0
49.2190106,-122.9329777,health,Nursing and residential care facilities,Twelfth Avenue,Burnaby,5915025.0
49.0492254,-122.4728834,health,Nursing and residential care facilities,Twenty Sixth Avenue Home,Langley,5915001.0
49.26315579999999,-123.2460022,health,Hospitals,Ubc Hospital,Greater Vancouver A,5915020.0
49.2864911,-123.1213,health,Ambulatory health care services,Ultima Medical Services,Vancouver,5915022.0
49.257857,-123.127501,health,Ambulatory health care services,Una Medical Clinic,Vancouver,5915022.0
49.266463,-123.242117,health,Ambulatory health care services,University Village Medical,Greater Vancouver A,5915020.0
49.11821,-122.673359,health,Ambulatory health care services,Valley Centre Medical Clinic,Langley,5915001.0
49.267258,-123.097,health,Nursing and residential care facilities,Vancouver Detoxification Centre,Vancouver,5915022.0
49.261616,-123.1239113,health,Hospitals,Vancouver General Hospital,Vancouver,5915022.0
49.261187,-123.125655,health,Hospitals,Vancouver General Hospital - Gordon and Leslie Diamond Health Care Centre,Vancouver,5915022.0
49.26052,-123.120849,health,Hospitals,Vancouver General Hospital - Health Centre,Vancouver,5915022.0
49.24427,-123.14,health,Nursing and residential care facilities,Vancouver Hospice,Vancouver,5915022.0
49.2590505,-123.1002884,health,Nursing and residential care facilities,Venture,Vancouver,5915022.0
49.133691,-122.801946,health,Ambulatory health care services,Veralife Health Centre,Surrey,5915004.0
49.205615,-122.916128,health,Nursing and residential care facilities,Victoria Rest Home Ltd.,New Westminster,5915029.0
49.28248129999999,-123.09636299999998,health,Nursing and residential care facilities,Victory House,Vancouver,5915022.0
49.2565839,-123.0521465,health,Nursing and residential care facilities,Villa Carital,Vancouver,5915022.0
49.277208,-123.084,health,Nursing and residential care facilities,Villa Cathay Care Home,Vancouver,5915022.0
49.073088,-122.674722,health,Nursing and residential care facilities,Village Langley (the),Langley,5915001.0
49.2615516,-123.1447641,health,Nursing and residential care facilities,Virginia House,Vancouver,5915022.0
49.254868,-123.071,health,Nursing and residential care facilities,Vista,Vancouver,5915022.0
49.2135719,-122.97450990000002,health,Nursing and residential care facilities,Vista House,Burnaby,5915025.0
49.3216264,-123.0014172,health,Nursing and residential care facilities,Walpole House,North Vancouver,5915046.0
49.2697648,-123.1799944,health,Nursing and residential care facilities,Waterloo Rest Home Ltd,Vancouver,5915022.0
49.279513,-123.12848,health,Ambulatory health care services,Wave Medical Clinic,Vancouver,5915022.0
49.219204,-122.927954,health,Ambulatory health care services,Welcome Medical Clinic,Burnaby,5915025.0
49.249007,-122.867352,health,Ambulatory health care services,Well Medical Clinic,Coquitlam,5915034.0
49.2788454,-122.7620924,health,Nursing and residential care facilities,Wellington Street Group Home,Port Coquitlam,5915039.0
49.14019,-123.1378,health,Ambulatory health care services,Wellness First Medical Clinic,Richmond,5915015.0
49.2325521,-122.8936793,health,Nursing and residential care facilities,Wells Gray Place,New Westminster,5915029.0
49.21344970000001,-123.1139356,health,Nursing and residential care facilities,West 63rd Home,Vancouver,5915022.0
49.0482742,-122.7977542,health,Nursing and residential care facilities,West Shore Laylum,Surrey,5915004.0
49.132,-123.0961,health,Ambulatory health care services,West Steveston Medical Clinic,Richmond,5915015.0
49.32737,-123.15454,health,Ambulatory health care services,West Vancouver Beachside Medical,West Vancouver,5915055.0
49.032828,-122.836989,health,Nursing and residential care facilities,Westminster House,Surrey,5915004.0
49.0236424,-122.7891502,health,Nursing and residential care facilities,White Rock Seniors Village,White Rock,5915007.0
49.031791,-122.79310900000002,health,Nursing and residential care facilities,Whitecliff Retirement Residence,Surrey,5915004.0
49.3307307,-123.0534125,health,Nursing and residential care facilities,Wilding Way,North Vancouver,5915051.0
49.1406059,-123.1314438,health,Nursing and residential care facilities,Williams Road Group Home,Richmond,5915015.0
49.12048,-122.6614,health,Ambulatory health care services,Willoughby Medical Centre,Langley,5915001.0
49.2253273,-122.6020158,health,Nursing and residential care facilities,Willow Manor Care Centre,Maple Ridge,5915075.0
49.115513,-122.67866399999998,health,Ambulatory health care services,Willowbrook Medical Clinic,Langley,5915001.0
49.260325,-123.125,health,Nursing and residential care facilities,Windermere Care Centre,Vancouver,5915022.0
49.3097667,-123.0142042,health,Nursing and residential care facilities,Windridge House,North Vancouver,5915046.0
49.2538639,-122.8583242,health,Nursing and residential care facilities,Wingate House,Coquitlam,5915034.0
49.2660448,-123.1686393,health,Nursing and residential care facilities,Winston Manor,Vancouver,5915022.0
49.1592408,-123.1584481,health,Nursing and residential care facilities,Woodrich,Richmond,5915015.0
49.214385,-123.0777711,health,Nursing and residential care facilities,Woodvan,Vancouver,5915022.0
49.1437498,-123.1592847,health,Nursing and residential care facilities,Woodwards Home,Richmond,5915015.0
49.1883729,-122.8586626,health,Nursing and residential care facilities,Yale House,Surrey,5915004.0
49.275272,-123.119,health,Nursing and residential care facilities,Yaletown House,Vancouver,5915022.0
49.273447,-123.12342,health,Ambulatory health care services,Yaletown Medical Clinic,Vancouver,5915022.0
49.2300254,-123.1590853,health,Nursing and residential care facilities,Yew Residence,Vancouver,5915022.0
49.24058,-123.12,health,Nursing and residential care facilities,Youville Residence,Vancouver,5915022.0
49.269917,-123.100793,health,Ambulatory health care services,Yyoung Medical Clinic and Pharmacy,Vancouver,5915022.0
49.1101454,-122.724215,health,Nursing and residential care facilities,Zion Park Manor,Surrey,5915004.0
49.0241528,-123.0812712,health,Nursing and residential care facilities,11a Home,Delta,5915011.0
49.3209903,-123.0404142,health,Nursing and residential care facilities,1220 East 14th,North Vancouver,5915051.0
49.2244182,-122.6062374,health,Nursing and residential care facilities,122nd Avenue Home,Maple Ridge,5915075.0
49.2259116,-122.64270729999998,health,Nursing and residential care facilities,123rd Home,Maple Ridge,5915075.0
49.038953,-122.852582,health,Nursing and residential care facilities,13333 - 20th Avenue,Surrey,5915004.0
49.1658526,-122.6236643,health,Nursing and residential care facilities,216a Street,Langley,5915001.0
49.2346071,-122.5944504,health,Nursing and residential care facilities,227th Home,Maple Ridge,5915075.0
49.2551157,-123.0327623,health,Nursing and residential care facilities,3381 Worthington,Vancouver,5915022.0
49.2364595,-123.0949445,health,Nursing and residential care facilities,38th Avenue Group Home,Vancouver,5915022.0
49.2279307,-123.070041,health,Nursing and residential care facilities,47th Avenue Residence,Vancouver,5915022.0
49.110777,-122.747127,health,Nursing and residential care facilities,5960 Angus Place,Surrey,5915004.0
49.1106832,-122.691835,health,Nursing and residential care facilities,5984 - 191a Street,Surrey,5915004.0
49.222888,-123.029207,health,Nursing and residential care facilities,6655a and 6655b Arlington Street,Vancouver,5915022.0
49.222641,-123.029465,health,Nursing and residential care facilities,6699 Arlington,Vancouver,5915022.0
49.16235870000001,-122.5823423,health,Nursing and residential care facilities,88th,Langley,5915001.0
49.2565375,-122.8710548,health,Nursing and residential care facilities,917 Foster,Coquitlam,5915034.0
49.13373789999999,-123.1212091,health,Nursing and residential care facilities,9511 Steveston Highway,Richmond,5915015.0
49.277419,-122.795021,health,Ambulatory health care services,Able Care Medical Clinic,Coquitlam,5915034.0
49.2770771,-123.0245958,health,Nursing and residential care facilities,Adanac Park Lodge,Vancouver,5915022.0
49.2756077,-122.9836654,health,Nursing and residential care facilities,Adrian House,Burnaby,5915025.0
49.2461756,-123.0655383,health,Nursing and residential care facilities,Alder House,Vancouver,5915022.0
49.2551287,-122.813081,health,Nursing and residential care facilities,Alice Lake Place Group Home,Coquitlam,5915034.0
49.2343917,-123.0214555,health,Nursing and residential care facilities,Altesse,Burnaby,5915025.0
49.33829,-123.101,health,Nursing and residential care facilities,Amica at Edgemont Village,North Vancouver,5915046.0
49.33138510000001,-123.135713,health,Nursing and residential care facilities,Amica Lions Gate,West Vancouver,5915055.0
49.3285716,-123.1332044,health,Nursing and residential care facilities,Amica West Vancouver,West Vancouver,5915055.0
49.0313306,-122.7979716,health,Nursing and residential care facilities,Amica White Rock,Surrey,5915004.0
49.26348400000001,-123.079,health,Nursing and residential care facilities,Ananda House,Vancouver,5915022.0
49.273776,-123.120741,health,Ambulatory health care services,Aquarius Medical Clinic,Vancouver,5915022.0
49.2051508,-122.47097990000002,health,Nursing and residential care facilities,Arborwynd,Maple Ridge,5915075.0
49.1102944,-122.7568634,health,Nursing and residential care facilities,Archway House,Surrey,5915004.0
49.037309,-122.789768,health,Nursing and residential care facilities,Aster House,Surrey,5915004.0
49.0730448,-123.0769909,health,Nursing and residential care facilities,Augustine House,Delta,5915011.0
49.10429,-122.6567,health,Ambulatory health care services,Avecina Medical Clinic,Langley,5915002.0
49.163382,-123.1552752,health,Nursing and residential care facilities,Azure Group Home,Richmond,5915015.0
49.11592,-122.698825,health,Nursing and residential care facilities,Bakerview Court,Surrey,5915004.0
49.2611939,-123.1187682,health,Nursing and residential care facilities,Banfield Pavilion - Vancouver General Hospital,Vancouver,5915022.0
49.24762,-123.03337890000002,health,Nursing and residential care facilities,Banyan House,Vancouver,5915022.0
49.2648821,-122.75463,health,Nursing and residential care facilities,Barberry Lodge,Port Coquitlam,5915039.0
49.269879,-122.768542,health,Nursing and residential care facilities,Barclay Care Home Ltd.,Port Coquitlam,5915039.0
49.3286133,-123.0398721,health,Nursing and residential care facilities,Barlynn House,North Vancouver,5915046.0
49.243637,-123.125393,health,Hospitals,Bc Women's Hospital and Health Centre,Vancouver,5915022.0
49.22128350000001,-122.6220496,health,Nursing and residential care facilities,Beckman House,Maple Ridge,5915075.0
49.0741414,-122.6645132,health,Nursing and residential care facilities,Belmont Residence,Langley,5915001.0
49.312278000000006,-123.006,health,Nursing and residential care facilities,Berkley Care Centre,North Vancouver,5915046.0
49.271922,-123.062,health,Nursing and residential care facilities,Berman House,Vancouver,5915022.0
49.108379,-122.740143,health,Nursing and residential care facilities,Bethayne House,Surrey,5915004.0
49.1727066,-122.6550127,health,Nursing and residential care facilities,Bethesda Langley Home,Langley,5915001.0
49.1598783,-123.1400007,health,Nursing and residential care facilities,Bethesda Richmond Home,Richmond,5915015.0
49.1340288,-123.1915231,health,Nursing and residential care facilities,Bethesda South Richmond Home,Richmond,5915015.0
49.1989643,-122.770158,health,Nursing and residential care facilities,Bethesda Surrey Home,Surrey,5915004.0
49.199194,-122.770159,health,Nursing and residential care facilities,Bethesda West Abbotsford Home,Surrey,5915004.0
49.1399135,-123.1809197,health,Nursing and residential care facilities,Bethesda West Richmond,Richmond,5915015.0
49.11913,-122.6903,health,Ambulatory health care services,Beyond Health and Medical Centre,Surrey,5915004.0
49.1553185,-123.1682267,health,Nursing and residential care facilities,Birch Station,Richmond,5915015.0
49.25043400000001,-123.151,health,Nursing and residential care facilities,Birchwood House,Vancouver,5915022.0
49.2572761,-123.1791189,health,Nursing and residential care facilities,Blenheim Lodge,Vancouver,5915022.0
49.3249901,-123.000264,health,Nursing and residential care facilities,Blueridge House,North Vancouver,5915046.0
49.118235,-122.890172,health,Ambulatory health care services,Boundary Park Medical Centre,Surrey,5915004.0
49.26859,-123.0008,health,Ambulatory health care services,Brentwood Medical Clinic,Burnaby,5915025.0
49.10453,-122.7394,health,Ambulatory health care services,Brickyard Medical Clinic,Surrey,5915004.0
49.253717,-123.075,health,Nursing and residential care facilities,Bridge House,Vancouver,5915022.0
49.32904620000001,-123.0766187,health,Nursing and residential care facilities,Bridgit House,North Vancouver,5915051.0
49.2751821,-123.0652695,health,Nursing and residential care facilities,Britannia Lodge,Vancouver,5915022.0
49.244268,-123.125479,health,Hospitals,British Columbia Children's Hospital,Vancouver,5915022.0
49.2421167,-123.0656713,health,Nursing and residential care facilities,Broadway House,Vancouver,5915022.0
49.2674372,-123.1343725,health,Nursing and residential care facilities,Broadway Pentecostal Lodge,Vancouver,5915022.0
49.26194,-123.069626,health,Ambulatory health care services,Broadway Station Medical Clinic,Vancouver,5915022.0
49.114097,-122.681031,health,Nursing and residential care facilities,Brookside Lodge,Surrey,5915004.0
49.0716323,-122.6690447,health,Nursing and residential care facilities,Brookswood Court,Langley,5915001.0
49.1035697,-122.6782902,health,Nursing and residential care facilities,Brydon House,Langley,5915002.0
49.2268549,-122.9509928,health,Nursing and residential care facilities,Buckingham House,Burnaby,5915025.0
49.0242352,-122.803626,health,Nursing and residential care facilities,Buena Vista Lodge Ltd,White Rock,5915007.0
49.24947879999999,-123.0157868,health,Hospitals,Burnaby Hospital,Burnaby,5915025.0
49.256752,-123.093,health,Nursing and residential care facilities,Byron House,Vancouver,5915022.0
49.332392,-123.085,health,Nursing and residential care facilities,c & e Home,North Vancouver,5915051.0
49.1204814,-122.9062557,health,Nursing and residential care facilities,Cabeldu,Delta,5915011.0
49.25777460000001,-123.1054368,health,Nursing and residential care facilities,Camille House,Vancouver,5915022.0
49.2254665,-122.6634862,health,Nursing and residential care facilities,Campbell Home,Maple Ridge,5915075.0
49.2241206,-122.629491,health,Nursing and residential care facilities,Campbell House,Maple Ridge,5915075.0
49.16982150000001,-123.1558957,health,Nursing and residential care facilities,Camsell House,Richmond,5915015.0
49.254122,-122.98946,health,Ambulatory health care services,Canway Medical Centre,Burnaby,5915025.0
49.329066,-123.13,health,Nursing and residential care facilities,Capilano Care Centre,West Vancouver,5915055.0
49.3511,-123.107354,health,Nursing and residential care facilities,Capilano House,North Vancouver,5915046.0
49.35321029999999,-123.1074121,health,Nursing and residential care facilities,Capilano Road,North Vancouver,5915046.0
49.270184,-123.069821,health,Ambulatory health care services,Care Point Medical and Wellness Clinics,Vancouver,5915022.0
49.323719,-123.109974,health,Ambulatory health care services,Carefiniti Health Corporation,North Vancouver,5915046.0
49.2809,-122.7989,health,Ambulatory health care services,Caremart Medical,Coquitlam,5915034.0
49.16775,-122.7998,health,Ambulatory health care services,Careplace Medical Centre,Surrey,5915004.0
49.2550436,-123.0128497,health,Nursing and residential care facilities,Carlton Gardens Care Centre,Burnaby,5915025.0
49.318318700000006,-123.0045886,health,Nursing and residential care facilities,Carnation House,North Vancouver,5915046.0
49.2488302,-123.0917117,health,Nursing and residential care facilities,Carolina House,Vancouver,5915022.0
49.2096828,-122.98940559999998,health,Nursing and residential care facilities,Carson House,Burnaby,5915025.0
49.241712,-122.8528962,health,Nursing and residential care facilities,Cartier House Care Centre,Coquitlam,5915034.0
49.27016370000001,-122.8758933,health,Nursing and residential care facilities,Catherine House,Coquitlam,5915034.0
49.35045,-123.2545,health,Ambulatory health care services,Caulfield Village Medical Clinic,West Vancouver,5915055.0
49.2169929,-122.5669671,health,Nursing and residential care facilities,Cedarvale (East),Maple Ridge,5915075.0
49.326053,-123.04,health,Nursing and residential care facilities,Cedarview Lodge,North Vancouver,5915046.0
49.186507,-122.77991000000002,health,Nursing and residential care facilities,Celebration & Rainbow Manor,Surrey,5915004.0
49.28313320000001,-123.1119351,health,Nursing and residential care facilities,Central City Lodge,Vancouver,5915022.0
49.222657,-123.048,health,Nursing and residential care facilities,Champlain House,Vancouver,5915022.0
49.2735362,-123.0314326,health,Nursing and residential care facilities,Charles Street Group Home,Vancouver,5915022.0
49.2718494,-122.9623947,health,Nursing and residential care facilities,Charlford House,Burnaby,5915025.0
49.0849489,-122.6241638,health,Nursing and residential care facilities,Chelsey House 2003 Ltd,Langley,5915001.0
49.20565300000001,-122.849334,health,Nursing and residential care facilities,Cherington Place,Surrey,5915004.0
49.2366929,-123.0889024,health,Nursing and residential care facilities,Chester House,Vancouver,5915022.0
49.0860239,-123.0685534,health,Nursing and residential care facilities,Chestnut House,Delta,5915011.0
49.152412,-122.897278,health,Nursing and residential care facilities,Christel House,Delta,5915011.0
49.162652,-122.846488,health,Ambulatory health care services,Civic Family Health Centre,Surrey,5915004.0
49.06356,-122.680175,health,Nursing and residential care facilities,Classic Homestead - South,Langley,5915001.0
49.12821,-122.7067,health,Ambulatory health care services,Clayton Heights Medical Clinic,Surrey,5915004.0
49.10265,-122.7301,health,Ambulatory health care services,Clover Care Medical Clinic,Surrey,5915004.0
49.118604,-122.711505,health,Ambulatory health care services,Cloverhill Medical Clinic,Surrey,5915004.0
49.3130596,-123.0461745,health,Nursing and residential care facilities,Cloverley House,North Vancouver,5915051.0
49.288023,-123.123848,health,Ambulatory health care services,Coal Harbour Health Centre,Vancouver,5915022.0
49.2539535,-123.0886298,health,Nursing and residential care facilities,Coast Magnolia House,Vancouver,5915022.0
49.269211,-123.181,health,Nursing and residential care facilities,Coast West,Vancouver,5915022.0
49.2521843,-122.8878045,health,Nursing and residential care facilities,Cochrane House,Coquitlam,5915034.0
49.103543,-122.799043,health,Ambulatory health care services,COLEBROOKÂ MEDICAL CLINIC,Surrey,5915004.0
49.3504116,-123.0254987,health,Nursing and residential care facilities,Coleman Street Group Home,North Vancouver,5915046.0
49.2393253,-123.026247,health,Nursing and residential care facilities,Collingwood House,Vancouver,5915022.0
49.2258399,-122.8939774,health,Nursing and residential care facilities,Columbia House,New Westminster,5915029.0
49.208775,-123.121,health,Nursing and residential care facilities,Columbus Residence,Vancouver,5915022.0
49.271111,-123.069667,health,Ambulatory health care services,Commercial Drive Medical Clinic,Vancouver,5915022.0
49.2136422,-122.9808733,health,Nursing and residential care facilities,Community Living Society - Neville House,Burnaby,5915025.0
49.2637783,-122.8514678,health,Nursing and residential care facilities,Como Lake House,Coquitlam,5915034.0
49.328644,-123.16017,health,Ambulatory health care services,Continuum Medical Care,West Vancouver,5915055.0
49.2199007,-122.6343005,health,Nursing and residential care facilities,Cook Avenue,Maple Ridge,5915075.0
49.166673,-123.134096,health,Ambulatory health care services,Cook Road Medical Clinic,Richmond,5915015.0
49.150452,-122.828694,health,Nursing and residential care facilities,Coopershawk Court,Surrey,5915004.0
49.29107,-123.06,health,Nursing and residential care facilities,Cottage Hospice,Vancouver,5915022.0
49.22069000000001,-122.561484,health,Ambulatory health care services,Cottonwood Medical Clinic,Maple Ridge,5915075.0
49.162097,-123.1441684,health,Nursing and residential care facilities,Courtyard Gardens,Richmond,5915015.0
49.18459910000001,-122.8673672,health,Nursing and residential care facilities,"Crawford Manor (""a"")",Surrey,5915004.0
49.02467100000001,-122.76523600000002,health,Nursing and residential care facilities,Crescent Gardens,Surrey,5915004.0
49.1806892,-122.8476199,health,Nursing and residential care facilities,Cresst - South Fraser,Surrey,5915004.0
49.1593008,-122.8997933,health,Nursing and residential care facilities,Crestlene Lodge Ltd,Delta,5915011.0
49.162594,-122.825181,health,Nursing and residential care facilities,Cristina Home,Surrey,5915004.0
49.23535,-123.168,health,Nursing and residential care facilities,Crofton Manor,Vancouver,5915022.0
49.263314,-123.115352,health,Ambulatory health care services,Cross Roads Clinics,Vancouver,5915022.0
